,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
1,{4366133717},2,Fail,True,True,True,True,False,True
0,{4366133726},1,Fail,False,False,False,False,True,True
1,{4366133726},2,Win,True,True,False,False,False,False
0,{4366133734},1,Fail,False,False,False,False,False,True
1,{4366133734},2,Win,True,True,True,False,True,False
0,{4366133735},1,Fail,True,False,False,True,False,False
1,{4366133735},2,Win,False,True,True,False,True,True
0,{4366133736},1,Win,False,True,False,False,False,True
1,{4366133736},2,Fail,True,False,False,False,True,False
0,{4366133737},1,Fail,True,True,False,False,False,False
1,{4366133737},2,Win,False,False,True,True,True,True
0,{4366133747},1,Win,True,True,True,False,True,True
1,{4366133747},2,Fail,False,False,False,False,False,False
0,{4366133748},1,Fail,False,False,False,False,False,True
1,{4366133748},2,Win,True,True,True,False,True,False
0,{4366133749},1,Win,True,True,False,True,True,False
1,{4366133749},2,Fail,False,False,True,False,False,True
0,{4366133764},1,Win,False,True,False,False,True,False
1,{4366133764},2,Fail,True,False,False,False,False,True
0,{4366133770},1,Win,False,False,True,False,True,True
1,{4366133770},2,Fail,True,True,False,False,False,False
0,{4366133771},1,Fail,True,True,False,False,True,True
1,{4366133771},2,Win,False,False,True,True,False,False
0,{4366133774},1,Fail,True,False,False,False,False,False
1,{4366133774},2,Win,False,True,True,False,True,True
0,{4366133782},1,Fail,False,False,False,False,True,False
1,{4366133782},2,Win,True,True,False,False,False,True
0,{4366133786},1,Win,False,False,False,True,False,True
1,{4366133786},2,Fail,True,True,True,False,True,False
0,{4366133787},1,Fail,False,True,False,False,True,False
1,{4366133787},2,Win,True,False,True,True,False,True
0,{4366133801},1,Win,True,False,True,False,True,True
1,{4366133801},2,Fail,False,True,False,False,False,False
0,{4366133803},1,Fail,False,False,False,False,False,False
1,{4366133803},2,Win,True,True,True,False,True,True
0,{4366133809},1,Fail,True,False,False,False,True,True
1,{4366133809},2,Win,False,True,False,False,False,False
0,{4366133810},1,Win,True,False,True,True,False,True
1,{4366133810},2,Fail,False,True,False,False,True,False
0,{4366133815},1,Fail,False,True,False,False,False,False
1,{4366133815},2,Win,True,False,True,True,True,True
0,{4366133821},1,Fail,True,False,False,True,False,False
1,{4366133821},2,Win,False,True,True,False,True,True
0,{4366133846},1,Fail,False,False,False,False,False,False
1,{4366133846},2,Win,True,True,False,False,True,False
0,{4366133847},1,Win,True,False,False,True,True,True
1,{4366133847},2,Fail,False,True,False,False,False,False
0,{4366133852},1,Win,True,True,True,True,True,True
1,{4366133852},2,Fail,False,False,False,False,False,False
0,{4366133863},1,Fail,True,True,False,False,False,False
1,{4366133863},2,Win,False,False,True,False,True,True
0,{4366133864},1,Fail,True,False,False,False,True,True
1,{4366133864},2,Win,False,True,True,True,False,False
0,{4366133868},1,Win,True,True,True,True,True,False
1,{4366133868},2,Fail,False,False,False,False,False,True
0,{4366133875},1,Win,False,True,False,False,False,False
1,{4366133875},2,Fail,True,False,False,False,True,False
0,{4366133876},1,Fail,False,False,False,False,False,False
1,{4366133876},2,Win,True,True,False,True,True,True
0,{4366133879},1,Win,True,True,False,False,True,False
1,{4366133879},2,Fail,False,False,False,False,False,True
0,{4366133880},1,Win,False,True,False,True,True,True
1,{4366133880},2,Fail,True,False,True,False,False,False
0,{4366133884},1,Win,True,True,True,False,True,True
1,{4366133884},2,Fail,False,False,False,False,False,False
0,{4366133885},1,Fail,False,True,False,False,True,True
1,{4366133885},2,Win,True,False,True,True,False,False
0,{4366133888},1,Win,True,True,True,False,True,True
1,{4366133888},2,Fail,False,False,False,True,False,False
0,{4366133889},1,Fail,False,True,False,False,True,True
1,{4366133889},2,Win,True,False,True,True,False,False
0,{4366133894},1,Win,False,False,True,True,False,False
1,{4366133894},2,Fail,True,True,False,False,True,True
0,{4366133898},1,Fail,True,False,False,False,True,False
1,{4366133898},2,Win,False,True,True,True,False,True
0,{4366133899},1,Win,True,True,False,False,True,False
1,{4366133899},2,Fail,False,False,False,False,False,False
0,{4366133904},1,Win,True,False,True,True,True,True
1,{4366133904},2,Fail,False,True,False,False,False,False
0,{4366133919},1,Win,True,False,True,True,False,False
1,{4366133919},2,Fail,False,True,False,False,True,False
0,{4366133921},1,Fail,True,False,False,True,True,False
1,{4366133921},2,Win,False,True,True,False,False,True
0,{4366133922},1,Fail,False,True,False,False,False,False
1,{4366133922},2,Win,True,False,True,False,True,False
0,{4366133925},1,Win,False,True,True,True,False,False
1,{4366133925},2,Fail,True,False,False,False,True,True
0,{4366133926},1,Fail,False,True,False,False,True,False
1,{4366133926},2,Win,True,False,True,True,False,True
0,{4366133932},1,Fail,True,False,False,False,False,True
1,{4366133932},2,Win,False,True,False,False,True,False
0,{4366133936},1,Fail,False,False,False,False,False,True
1,{4366133936},2,Win,True,True,True,False,True,False
0,{4366133946},1,Fail,True,False,True,True,True,False
1,{4366133946},2,Win,False,True,False,False,False,True
0,{4366133949},1,Win,True,True,False,True,True,True
1,{4366133949},2,Fail,False,False,False,False,False,False
0,{4366133950},1,Win,False,False,True,False,True,False
1,{4366133950},2,Fail,True,True,False,True,False,True
0,{4366133951},1,Fail,True,False,False,False,False,False
1,{4366133951},2,Win,False,True,True,True,True,True
0,{4366133969},1,Fail,True,False,False,False,False,False
1,{4366133969},2,Win,False,True,False,False,True,True
0,{4366133973},1,Win,False,False,False,False,False,False
1,{4366133973},2,Fail,False,False,False,False,False,False
0,{4366133974},1,Fail,True,True,False,False,False,False
1,{4366133974},2,Win,False,False,True,True,True,True
0,{4366133975},1,Fail,False,False,False,True,True,True
1,{4366133975},2,Win,True,True,True,False,False,False
0,{4366133980},1,Win,True,True,True,False,True,False
1,{4366133980},2,Fail,False,False,False,False,False,True
0,{4366133985},1,Fail,False,False,False,False,True,False
1,{4366133985},2,Win,True,True,False,True,False,True
0,{4366133990},1,Fail,False,True,False,False,True,False
1,{4366133990},2,Win,True,False,True,True,False,True
0,{4366133999},1,Fail,True,True,False,False,False,False
1,{4366133999},2,Win,False,False,True,True,True,True
0,{4366134001},1,Win,False,True,True,False,False,True
1,{4366134001},2,Fail,True,False,False,True,True,False
0,{4366134009},1,Fail,False,False,False,False,False,False
1,{4366134009},2,Win,True,True,True,True,True,True
0,{4366134015},1,Fail,True,False,False,False,True,False
1,{4366134015},2,Win,False,True,True,True,False,True
0,{4366134022},1,Fail,True,True,False,True,False,True
1,{4366134022},2,Win,False,False,True,False,True,False
0,{4366134025},1,Win,True,True,True,True,False,True
1,{4366134025},2,Fail,False,False,False,False,True,False
0,{4366134032},1,Fail,False,False,False,False,False,True
1,{4366134032},2,Win,True,True,True,False,True,False
0,{4366134033},1,Fail,True,False,False,True,True,True
1,{4366134033},2,Win,False,True,True,False,False,False
0,{4366134043},1,Fail,False,False,False,False,True,False
1,{4366134043},2,Win,True,True,True,False,False,True
0,{4366134048},1,Win,True,True,True,True,True,False
1,{4366134048},2,Fail,False,False,False,False,False,True
0,{4366134052},1,Win,True,True,False,False,True,True
1,{4366134052},2,Fail,False,False,False,False,False,False
0,{4366134053},1,Win,False,True,True,False,True,True
1,{4366134053},2,Fail,True,False,False,False,False,False
0,{4366134054},1,Fail,False,False,False,False,False,False
1,{4366134054},2,Win,True,True,True,True,True,True
0,{4366134058},1,Win,False,True,False,False,True,False
1,{4366134058},2,Fail,True,False,False,False,False,True
0,{4366134073},1,Win,False,False,True,True,False,False
1,{4366134073},2,Fail,True,True,False,False,True,True
0,{4366134101},1,Fail,False,True,False,False,True,True
1,{4366134101},2,Win,True,False,True,False,False,False
0,{4366134103},1,Fail,True,False,False,False,False,True
1,{4366134103},2,Win,False,True,True,True,True,False
0,{4366134107},1,Fail,False,False,False,False,False,True
1,{4366134107},2,Win,True,True,True,False,True,False
0,{4366134109},1,Fail,True,False,False,False,False,False
1,{4366134109},2,Win,False,True,True,False,True,True
0,{4366134114},1,Win,False,False,False,False,True,False
1,{4366134114},2,Fail,True,True,False,False,False,False
0,{4366134115},1,Win,False,True,True,True,False,False
1,{4366134115},2,Fail,True,False,False,False,True,True
0,{4366134120},1,Win,False,True,False,True,True,False
1,{4366134120},2,Fail,True,False,False,False,False,True
0,{4366134124},1,Fail,False,False,False,False,False,False
1,{4366134124},2,Win,True,True,True,False,True,True
0,{4366134130},1,Win,False,False,True,True,True,False
1,{4366134130},2,Fail,True,True,False,False,False,True
0,{4366134133},1,Fail,False,False,False,False,False,True
1,{4366134133},2,Win,True,True,True,False,True,False
0,{4366134134},1,Fail,False,False,False,False,False,True
1,{4366134134},2,Win,True,True,True,False,True,False
0,{4366134136},1,Fail,False,False,False,True,True,False
1,{4366134136},2,Win,True,True,True,False,False,True
0,{4366134138},1,Win,False,True,True,False,True,False
1,{4366134138},2,Fail,True,False,False,False,False,True
0,{4366134139},1,Win,False,False,False,False,False,False
1,{4366134139},2,Fail,True,True,False,False,True,False
0,{4366134143},1,Fail,False,False,False,False,False,False
1,{4366134143},2,Win,True,True,False,False,True,True
0,{4366134144},1,Win,False,True,True,True,True,True
1,{4366134144},2,Fail,True,False,False,False,False,False
0,{4366134145},1,Win,False,False,True,False,True,False
1,{4366134145},2,Fail,True,True,False,True,False,True
0,{4366134151},1,Win,True,False,True,False,True,False
1,{4366134151},2,Fail,False,True,False,False,False,True
0,{4366134154},1,Win,False,True,True,True,True,True
1,{4366134154},2,Fail,True,False,False,False,False,False
0,{4366134164},1,Fail,False,False,False,False,True,False
1,{4366134164},2,Win,True,True,True,False,False,False
0,{4366134185},1,Fail,True,False,False,False,True,False
1,{4366134185},2,Win,False,True,True,True,False,False
0,{4366134190},1,Fail,False,True,True,False,False,True
1,{4366134190},2,Win,True,False,False,True,True,False
0,{4366134191},1,Win,False,False,False,False,False,False
1,{4366134191},2,Fail,False,False,False,False,False,False
0,{4366134196},1,Fail,True,True,False,False,True,False
1,{4366134196},2,Win,False,False,True,True,False,False
0,{4366134197},1,Win,False,True,False,False,True,True
1,{4366134197},2,Fail,True,False,False,False,False,False
0,{4366134198},1,Win,False,True,True,False,True,True
1,{4366134198},2,Fail,True,False,False,False,False,False
0,{4366134206},1,Win,True,True,True,False,True,True
1,{4366134206},2,Fail,False,False,False,False,False,False
0,{4366134208},1,Fail,False,False,False,False,False,False
1,{4366134208},2,Win,True,True,False,False,True,True
0,{4366134214},1,Win,True,True,False,False,True,False
1,{4366134214},2,Fail,False,False,False,False,False,False
0,{4366134223},1,Fail,True,False,False,False,False,False
1,{4366134223},2,Win,False,True,True,True,True,True
0,{4366134224},1,Win,False,True,False,False,False,True
1,{4366134224},2,Fail,True,False,False,False,True,False
0,{4366134233},1,Win,True,True,True,False,True,True
1,{4366134233},2,Fail,False,False,False,False,False,False
0,{4366134234},1,Win,True,False,True,True,False,True
1,{4366134234},2,Fail,False,True,False,False,True,False
0,{4366134235},1,Fail,True,True,False,False,True,False
1,{4366134235},2,Win,False,False,False,False,False,True
0,{4366134237},1,Fail,False,False,False,False,False,False
1,{4366134237},2,Win,True,True,True,True,True,True
0,{4366134242},1,Fail,True,False,True,False,True,False
1,{4366134242},2,Win,False,True,False,True,False,False
0,{4366134245},1,Fail,True,True,False,False,False,False
1,{4366134245},2,Win,False,False,False,False,True,True
0,{4366134246},1,Fail,False,True,False,False,True,True
1,{4366134246},2,Win,True,False,True,True,False,False
0,{4366134248},1,Win,True,True,True,True,True,True
1,{4366134248},2,Fail,False,False,False,False,False,False
0,{4366134267},1,Win,False,True,True,False,True,False
1,{4366134267},2,Fail,True,False,False,True,False,True
0,{4366134268},1,Win,True,True,True,False,True,True
1,{4366134268},2,Fail,False,False,False,False,False,False
0,{4366134269},1,Win,True,True,False,False,True,False
1,{4366134269},2,Fail,False,False,False,False,False,True
0,{4366134278},1,Win,True,False,True,False,True,False
1,{4366134278},2,Fail,False,True,False,False,False,True
0,{4366134279},1,Win,True,True,True,False,True,True
1,{4366134279},2,Fail,False,False,False,False,False,False
0,{4366134295},1,Win,False,True,True,False,True,True
1,{4366134295},2,Fail,True,False,False,False,False,False
0,{4366134298},1,Win,True,False,False,False,False,False
1,{4366134298},2,Fail,False,False,False,False,False,False
0,{4366134300},1,Win,False,True,True,False,True,False
1,{4366134300},2,Fail,True,False,False,False,False,True
0,{4366134301},1,Win,True,True,True,False,True,True
1,{4366134301},2,Fail,False,False,False,False,False,False
0,{4366134312},1,Fail,False,False,False,False,False,False
1,{4366134312},2,Win,True,True,True,True,True,True
0,{4366134313},1,Win,True,False,True,True,True,True
1,{4366134313},2,Fail,False,True,False,False,False,False
0,{4366134317},1,Fail,False,False,False,False,False,False
1,{4366134317},2,Win,True,True,True,True,True,True
0,{4366134318},1,Win,False,True,True,True,False,True
1,{4366134318},2,Fail,True,False,False,False,True,False
0,{4366134326},1,Win,False,False,True,True,False,False
1,{4366134326},2,Fail,True,True,False,False,True,True
0,{4366134327},1,Fail,True,False,False,False,True,False
1,{4366134327},2,Win,False,True,True,True,False,True
0,{4366134332},1,Fail,True,True,False,True,False,False
1,{4366134332},2,Win,False,False,True,False,True,True
0,{4366134345},1,Win,True,False,True,False,False,False
1,{4366134345},2,Fail,False,True,False,True,True,True
0,{4366134346},1,Win,False,False,False,False,False,False
1,{4366134346},2,Fail,True,False,False,False,False,False
0,{4366134351},1,Fail,False,True,False,False,True,False
1,{4366134351},2,Win,True,False,True,True,False,True
0,{4366134352},1,Win,False,True,True,False,True,True
1,{4366134352},2,Fail,True,False,False,True,False,False
0,{4366134353},1,Win,False,True,False,True,False,True
1,{4366134353},2,Fail,True,False,True,False,True,False
0,{4366134356},1,Win,False,False,True,True,False,False
1,{4366134356},2,Fail,True,True,False,False,True,True
0,{4366134384},1,Win,True,True,True,False,True,True
1,{4366134384},2,Fail,False,False,False,False,False,False
0,{4366134385},1,Win,False,True,True,False,True,True
1,{4366134385},2,Fail,True,False,False,False,False,False
0,{4366134394},1,Win,True,True,True,False,True,True
1,{4366134394},2,Fail,False,False,False,False,False,False
0,{4366134399},1,Win,False,True,True,False,True,True
1,{4366134399},2,Fail,True,False,False,False,False,False
0,{4366134402},1,Fail,True,True,False,True,False,True
1,{4366134402},2,Win,False,False,True,False,True,False
0,{4366134404},1,Win,True,True,False,False,False,False
1,{4366134404},2,Fail,False,False,False,False,True,False
0,{4366134408},1,Fail,True,True,False,False,False,True
1,{4366134408},2,Win,False,False,True,True,True,False
0,{4366134410},1,Win,True,True,True,False,True,True
1,{4366134410},2,Fail,False,False,False,False,False,False
0,{4366134411},1,Win,True,True,False,False,True,True
1,{4366134411},2,Fail,False,False,True,True,False,False
0,{4366134412},1,Fail,False,False,False,False,True,False
1,{4366134412},2,Win,True,True,True,True,False,True
0,{4366134419},1,Win,True,True,True,True,True,True
1,{4366134419},2,Fail,False,False,False,False,False,False
0,{4366134428},1,Fail,False,False,False,False,False,True
1,{4366134428},2,Win,True,True,False,False,True,False
0,{4366134448},1,Win,True,True,True,False,True,False
1,{4366134448},2,Fail,False,False,False,False,False,True
0,{4366134454},1,Win,True,False,True,False,False,False
1,{4366134454},2,Fail,False,True,False,False,True,True
0,{4366134455},1,Fail,False,False,False,False,False,False
1,{4366134455},2,Win,True,True,True,False,True,True
0,{4366134456},1,Win,True,True,True,False,True,False
1,{4366134456},2,Fail,False,False,False,False,False,True
0,{4366134457},1,Win,False,False,True,False,False,False
1,{4366134457},2,Fail,True,True,False,False,True,True
0,{4366134458},1,Win,False,True,True,False,True,True
1,{4366134458},2,Fail,True,False,False,False,False,False
0,{4366134461},1,Fail,False,False,False,False,False,False
1,{4366134461},2,Win,True,True,True,False,True,True
0,{4366134462},1,Fail,False,True,False,False,True,False
1,{4366134462},2,Win,True,False,True,True,False,False
0,{4366134469},1,Fail,False,False,False,False,False,False
1,{4366134469},2,Win,True,True,True,False,True,True
0,{4366134470},1,Fail,False,True,False,False,True,True
1,{4366134470},2,Win,True,False,True,True,False,False
0,{4366134477},1,Win,True,True,False,False,True,True
1,{4366134477},2,Fail,False,False,False,False,False,False
0,{4366134483},1,Fail,False,False,False,False,True,False
1,{4366134483},2,Win,True,True,True,True,False,True
0,{4366134486},1,Fail,True,False,False,False,False,False
1,{4366134486},2,Win,False,True,True,True,True,True
0,{4366134489},1,Win,False,True,False,False,False,True
1,{4366134489},2,Fail,True,False,False,False,True,False
0,{4366134494},1,Fail,False,False,False,False,True,False
1,{4366134494},2,Win,True,True,True,False,False,False
0,{4366134498},1,Fail,True,True,False,True,False,True
1,{4366134498},2,Win,False,False,True,False,True,False
0,{4366134499},1,Win,True,False,True,False,True,False
1,{4366134499},2,Fail,False,True,False,False,False,True
0,{4366134502},1,Fail,False,True,True,False,False,False
1,{4366134502},2,Win,True,False,False,True,True,True
0,{4366134507},1,Fail,True,True,False,False,True,False
1,{4366134507},2,Win,False,False,False,False,False,True
0,{4366134515},1,Fail,True,False,False,False,True,False
1,{4366134515},2,Win,False,True,True,True,False,True
0,{4366134518},1,Win,True,True,True,True,True,True
1,{4366134518},2,Fail,False,False,False,False,False,False
0,{4366134535},1,Fail,True,True,False,False,True,False
1,{4366134535},2,Win,False,False,True,True,False,True
0,{4366134536},1,Win,False,True,True,True,True,False
1,{4366134536},2,Fail,True,False,False,False,False,False
0,{4366134537},1,Fail,True,False,False,False,True,False
1,{4366134537},2,Win,False,True,True,True,False,True
0,{4366134540},1,Fail,False,False,False,False,False,False
1,{4366134540},2,Win,True,True,False,False,True,True
0,{4366134562},1,Win,True,True,False,False,False,True
1,{4366134562},2,Fail,False,False,False,False,True,False
0,{4366134566},1,Fail,False,False,False,False,False,False
1,{4366134566},2,Win,True,True,True,True,True,True
0,{4366134570},1,Fail,True,True,False,False,False,False
1,{4366134570},2,Win,False,False,True,True,True,True
0,{4366134579},1,Win,True,True,True,True,False,True
1,{4366134579},2,Fail,False,False,False,False,True,False
0,{4366134590},1,Win,True,True,True,False,True,True
1,{4366134590},2,Fail,False,False,False,False,False,False
0,{4366134593},1,Fail,False,False,False,False,False,False
1,{4366134593},2,Win,True,True,True,False,True,True
0,{4366134594},1,Fail,False,False,False,False,False,True
1,{4366134594},2,Win,True,True,True,False,True,False
0,{4366134596},1,Win,True,True,True,False,False,False
1,{4366134596},2,Fail,False,False,False,True,True,False
0,{4366134600},1,Fail,False,False,False,False,False,False
1,{4366134600},2,Win,True,True,False,False,True,True
0,{4366134605},1,Win,False,True,True,False,True,True
1,{4366134605},2,Fail,True,False,False,True,False,False
0,{4366134611},1,Win,False,True,True,False,True,True
1,{4366134611},2,Fail,True,False,False,True,False,False
0,{4366134617},1,Win,True,True,True,False,True,True
1,{4366134617},2,Fail,False,False,False,False,False,False
0,{4366134630},1,Fail,False,False,False,False,False,False
1,{4366134630},2,Win,True,True,True,True,True,False
0,{4366134640},1,Fail,True,False,False,False,False,False
1,{4366134640},2,Win,False,True,True,False,True,True
0,{4366134647},1,Fail,True,False,False,False,False,False
1,{4366134647},2,Win,False,True,True,True,True,True
0,{4366134659},1,Fail,True,False,False,False,False,True
1,{4366134659},2,Win,False,True,True,True,True,False
0,{4366134660},1,Fail,True,True,False,True,False,False
1,{4366134660},2,Win,False,False,True,False,True,False
0,{4366134661},1,Fail,True,False,False,False,True,False
1,{4366134661},2,Win,False,True,True,True,False,True
0,{4366134662},1,Fail,True,False,False,False,True,False
1,{4366134662},2,Win,False,True,True,True,False,True
0,{4366134663},1,Win,True,True,True,False,True,True
1,{4366134663},2,Fail,False,False,False,False,False,False
0,{4366134666},1,Win,True,True,True,False,False,True
1,{4366134666},2,Fail,False,False,False,False,True,False
0,{4366134667},1,Win,False,True,True,True,True,True
1,{4366134667},2,Fail,True,False,False,False,False,False
0,{4366134678},1,Win,True,True,True,True,True,True
1,{4366134678},2,Fail,False,False,False,False,False,False
0,{4366134679},1,Win,False,True,True,False,True,True
1,{4366134679},2,Fail,True,False,False,False,False,False
0,{4366134684},1,Fail,True,False,False,False,False,False
1,{4366134684},2,Win,False,True,True,True,True,False
0,{4366134692},1,Fail,False,False,False,False,True,False
1,{4366134692},2,Win,True,True,True,True,False,False
0,{4366134699},1,Win,True,True,True,False,True,True
1,{4366134699},2,Fail,False,False,False,False,False,False
0,{4366134702},1,Win,False,True,True,True,True,False
1,{4366134702},2,Fail,True,False,False,False,False,True
0,{4366134708},1,Win,True,False,False,False,False,False
1,{4366134708},2,Fail,False,True,True,True,True,True
0,{4366134711},1,Win,False,False,True,True,True,False
1,{4366134711},2,Fail,True,True,False,False,False,False
0,{4366134716},1,Fail,False,True,False,False,True,False
1,{4366134716},2,Win,True,False,True,False,False,True
0,{4366134717},1,Win,False,True,False,False,True,True
1,{4366134717},2,Fail,True,False,False,False,False,False
0,{4366134722},1,Win,False,False,True,False,False,False
1,{4366134722},2,Fail,True,True,False,False,True,False
0,{4366134724},1,Fail,True,True,False,False,False,False
1,{4366134724},2,Win,False,False,False,False,True,True
0,{4366134728},1,Fail,False,False,False,False,False,True
1,{4366134728},2,Win,True,True,True,True,True,False
0,{4366134742},1,Fail,True,True,False,False,False,False
1,{4366134742},2,Win,False,False,False,False,True,True
0,{4366134749},1,Win,True,False,True,False,True,False
1,{4366134749},2,Fail,False,True,False,False,False,True
0,{4366134751},1,Win,True,True,False,False,True,True
1,{4366134751},2,Fail,False,False,False,False,False,False
0,{4366134758},1,Win,False,True,True,True,True,True
1,{4366134758},2,Fail,True,False,False,False,False,False
0,{4366134759},1,Win,False,True,True,True,True,False
1,{4366134759},2,Fail,True,False,False,False,False,True
0,{4366134772},1,Fail,False,False,False,False,False,False
1,{4366134772},2,Win,True,True,False,False,True,True
0,{4366134781},1,Win,True,True,True,False,True,True
1,{4366134781},2,Fail,False,False,False,True,False,False
0,{4366134791},1,Win,True,True,True,True,True,True
1,{4366134791},2,Fail,False,False,False,False,False,False
0,{4366134792},1,Win,False,True,True,True,True,False
1,{4366134792},2,Fail,True,False,False,False,False,False
0,{4366134796},1,Win,True,False,True,True,False,True
1,{4366134796},2,Fail,False,True,False,False,True,False
0,{4366134798},1,Win,False,False,False,False,True,False
1,{4366134798},2,Fail,True,True,True,True,False,True
0,{4366134804},1,Fail,False,False,False,False,False,True
1,{4366134804},2,Win,True,True,False,False,True,False
0,{4366134813},1,Fail,True,False,False,False,False,True
1,{4366134813},2,Win,False,True,True,False,True,False
0,{4366134826},1,Win,True,False,True,False,True,False
1,{4366134826},2,Fail,False,True,False,False,False,True
0,{4366134834},1,Win,False,False,True,False,False,True
1,{4366134834},2,Fail,True,True,False,True,True,False
0,{4366134835},1,Win,False,False,False,True,False,True
1,{4366134835},2,Fail,True,True,True,False,True,False
0,{4366134836},1,Fail,False,False,False,False,True,True
1,{4366134836},2,Win,True,True,True,True,False,False
0,{4366134838},1,Win,True,True,True,False,True,True
1,{4366134838},2,Fail,False,False,False,False,False,False
0,{4366134854},1,Win,False,True,True,False,False,False
1,{4366134854},2,Fail,True,False,False,False,True,False
0,{4366134855},1,Win,False,True,False,False,True,False
1,{4366134855},2,Fail,True,False,False,False,False,True
0,{4366134856},1,Fail,True,False,False,False,False,False
1,{4366134856},2,Win,False,True,True,True,True,True
0,{4366134861},1,Fail,False,True,False,False,True,False
1,{4366134861},2,Win,True,False,True,False,False,True
0,{4366134864},1,Fail,True,False,False,False,False,False
1,{4366134864},2,Win,False,True,True,True,True,False
0,{4366134865},1,Win,False,True,True,True,True,True
1,{4366134865},2,Fail,True,False,False,False,False,False
0,{4366134868},1,Win,False,True,True,False,True,False
1,{4366134868},2,Fail,True,False,False,False,False,True
0,{4366134873},1,Fail,True,False,False,False,False,False
1,{4366134873},2,Win,False,True,True,True,True,True
0,{4366134883},1,Win,False,True,True,False,True,False
1,{4366134883},2,Fail,True,False,False,False,False,True
0,{4366134885},1,Win,False,True,True,False,False,True
1,{4366134885},2,Fail,True,False,False,False,True,False
0,{4366134886},1,Win,True,True,True,False,True,False
1,{4366134886},2,Fail,False,False,False,False,False,True
0,{4366134887},1,Fail,False,False,False,False,True,False
1,{4366134887},2,Win,True,True,False,False,False,True
0,{4366134889},1,Fail,False,False,False,False,False,False
1,{4366134889},2,Win,True,True,True,False,True,True
0,{4366134898},1,Win,True,True,True,False,True,True
1,{4366134898},2,Fail,False,False,False,False,False,False
0,{4366134900},1,Win,True,True,True,True,False,True
1,{4366134900},2,Fail,False,False,False,False,True,False
0,{4366134902},1,Fail,False,False,False,False,True,False
1,{4366134902},2,Win,True,True,True,False,False,True
0,{4366134903},1,Fail,True,False,False,False,False,False
1,{4366134903},2,Win,False,True,False,False,True,True
0,{4366134915},1,Win,False,False,True,True,True,False
1,{4366134915},2,Fail,True,True,False,False,False,False
0,{4366134930},1,Fail,False,False,False,False,False,True
1,{4366134930},2,Win,True,True,True,False,True,False
0,{4366134941},1,Win,True,True,True,False,True,True
1,{4366134941},2,Fail,False,False,False,True,False,False
0,{4366134944},1,Fail,False,False,False,False,False,True
1,{4366134944},2,Win,True,True,True,True,True,False
0,{4366134962},1,Win,True,True,True,False,True,True
1,{4366134962},2,Fail,False,False,False,False,False,False
0,{4366134963},1,Fail,True,False,False,False,False,False
1,{4366134963},2,Win,False,True,True,True,True,True
0,{4366134964},1,Win,True,True,True,False,True,True
1,{4366134964},2,Fail,False,False,False,False,False,False
0,{4366134965},1,Win,False,True,False,False,True,False
1,{4366134965},2,Fail,True,False,False,False,False,False
0,{4366134971},1,Fail,True,True,False,False,True,False
1,{4366134971},2,Win,False,False,True,False,False,True
0,{4366134975},1,Win,False,True,True,False,True,True
1,{4366134975},2,Fail,True,False,False,False,False,False
0,{4366134982},1,Win,True,True,True,True,True,True
1,{4366134982},2,Fail,False,False,False,False,False,False
0,{4366134986},1,Fail,True,False,False,False,False,True
1,{4366134986},2,Win,False,True,True,False,True,False
0,{4366134991},1,Win,True,True,False,False,False,True
1,{4366134991},2,Fail,False,False,False,False,True,False
0,{4366134992},1,Fail,False,False,False,False,False,False
1,{4366134992},2,Win,True,True,True,False,True,True
0,{4366134999},1,Fail,False,False,False,False,False,True
1,{4366134999},2,Win,True,True,True,False,True,False
0,{4366135009},1,Win,False,True,False,True,False,False
1,{4366135009},2,Fail,True,False,False,False,True,True
0,{4366135010},1,Fail,True,True,False,False,False,False
1,{4366135010},2,Win,False,False,True,False,True,True
0,{4366135014},1,Fail,False,True,True,False,False,True
1,{4366135014},2,Win,True,False,False,True,True,False
0,{4366135019},1,Win,False,False,False,False,False,False
1,{4366135019},2,Fail,True,True,True,True,True,True
0,{4366135031},1,Fail,False,False,False,False,True,True
1,{4366135031},2,Win,True,True,False,False,False,False
0,{4366135034},1,Fail,False,True,False,False,True,True
1,{4366135034},2,Win,True,False,True,True,False,False
0,{4366135035},1,Fail,True,True,False,False,False,True
1,{4366135035},2,Win,False,False,True,False,True,False
0,{4366135036},1,Fail,True,False,False,False,False,True
1,{4366135036},2,Win,False,True,True,True,True,False
0,{4366135040},1,Fail,True,False,False,False,False,False
1,{4366135040},2,Win,False,True,False,False,True,False
0,{4366135043},1,Win,False,False,True,True,True,False
1,{4366135043},2,Fail,True,True,False,False,False,False
0,{4366135050},1,Win,True,True,True,True,True,True
1,{4366135050},2,Fail,False,False,False,False,False,False
0,{4366135052},1,Fail,True,True,False,False,False,True
1,{4366135052},2,Win,False,False,False,False,True,False
0,{4366135055},1,Win,True,True,True,True,False,False
1,{4366135055},2,Fail,False,False,False,False,True,True
0,{4366135057},1,Fail,False,False,False,False,False,False
1,{4366135057},2,Win,True,True,True,False,True,False
0,{4366135058},1,Win,False,True,True,False,True,True
1,{4366135058},2,Fail,True,False,False,False,False,False
0,{4366135066},1,Win,False,False,False,True,False,False
1,{4366135066},2,Fail,True,True,True,False,True,True
0,{4366135080},1,Win,True,True,True,True,True,False
1,{4366135080},2,Fail,False,False,False,False,False,True
0,{4366135085},1,Fail,False,False,False,False,True,False
1,{4366135085},2,Win,True,True,True,True,False,False
